epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,1194.83,0.47853,0.93694,0.4375,0.9349,0.7421,0.16364,0.1696,0.14377,0.71594,0.15818,0.16271,0.13888,0.81733,2.91645,1.02404,1.13931,0.0005744,0.0005744,0.0005744
92,1207.64,0.48799,0.89756,0.44876,0.95804,0.86768,0.16,0.17051,0.1437,0.82834,0.15793,0.16733,0.14165,0.81016,2.89576,1.0103,1.12651,0.00055856,0.00055856,0.00055856
93,1220.75,0.51847,0.92923,0.46298,0.96434,0.85186,0.16364,0.17405,0.14586,0.85516,0.16,0.16868,0.1434,0.77839,2.86583,0.97803,1.09531,0.00054272,0.00054272,0.00054272
94,1233.63,0.52246,1.01861,0.45971,0.96,0.90764,0.15636,0.17261,0.14653,0.90764,0.15636,0.16945,0.14537,0.83358,2.8992,0.96687,1.15773,0.00052688,0.00052688,0.00052688
95,1246.46,0.50804,0.91972,0.46124,0.9646,0.76733,0.16,0.16991,0.14567,0.75861,0.15818,0.16906,0.14349,0.8104,2.88846,0.99267,1.11306,0.00051104,0.00051104,0.00051104
96,1259.78,0.50995,0.97789,0.4562,0.95422,0.88258,0.15455,0.16703,0.14253,0.88258,0.15455,0.16728,0.14031,0.81328,2.79197,1.03233,1.13834,0.0004952,0.0004952,0.0004952
97,1272.57,0.49974,0.96817,0.47486,0.96093,0.76993,0.16545,0.17585,0.14929,0.77804,0.16364,0.17266,0.14811,0.78248,2.74816,0.93895,1.08826,0.00047936,0.00047936,0.00047936
98,1285.83,0.51515,0.98125,0.45821,0.96257,0.76633,0.16364,0.17292,0.14575,0.75781,0.16182,0.17084,0.14752,0.83017,2.71552,0.94104,1.16405,0.00046352,0.00046352,0.00046352
99,1298.56,0.50506,0.89459,0.45883,0.95858,0.79239,0.16,0.17111,0.14803,0.88219,0.15455,0.1705,0.14589,0.81395,2.75292,0.98682,1.12398,0.00044768,0.00044768,0.00044768
100,1311.52,0.48817,0.89842,0.46043,0.94996,0.84549,0.15636,0.17315,0.14906,0.84549,0.15636,0.17292,0.14536,0.82078,2.91895,0.98194,1.15899,0.00043184,0.00043184,0.00043184
101,1324.68,0.49213,0.88751,0.45586,0.96168,0.81322,0.16,0.17551,0.1494,0.80398,0.15818,0.175,0.14759,0.79095,2.90885,0.96763,1.1185,0.000416,0.000416,0.000416
102,1337.69,0.4586,0.83158,0.42863,0.9418,0.82637,0.16364,0.17598,0.14937,0.81719,0.16182,0.1728,0.14701,0.80872,2.82723,0.95599,1.15484,0.00040016,0.00040016,0.00040016
103,1350.6,0.45581,0.7742,0.3973,0.95838,0.82463,0.16182,0.17775,0.14876,0.82463,0.16182,0.17459,0.14874,0.83179,2.7849,0.94783,1.16855,0.00038432,0.00038432,0.00038432
104,1363.4,0.49343,0.9463,0.42791,0.96413,0.86355,0.15455,0.17275,0.14565,0.84323,0.15091,0.17232,0.14469,0.82499,2.8299,0.94816,1.15753,0.00036848,0.00036848,0.00036848
105,1376.44,0.47441,0.89922,0.44057,0.94523,0.82466,0.15455,0.16994,0.14435,0.75801,0.15818,0.17082,0.14366,0.81565,2.74138,0.99458,1.15264,0.00035264,0.00035264,0.00035264
106,1389.41,0.46052,0.83802,0.43499,0.95128,0.79556,0.16,0.17555,0.14911,0.78652,0.15818,0.16999,0.14493,0.76974,2.78591,0.97062,1.10152,0.0003368,0.0003368,0.0003368
107,1402.5,0.46711,0.94536,0.40597,0.93848,0.80389,0.16364,0.1765,0.14702,0.78483,0.16,0.17303,0.14419,0.79238,2.80342,0.97678,1.1245,0.00032096,0.00032096,0.00032096
108,1415.47,0.51832,1.00456,0.45382,0.9651,0.85842,0.16535,0.17867,0.14657,0.83955,0.16174,0.1753,0.14416,0.81689,2.80525,0.91321,1.14754,0.00030512,0.00030512,0.00030512
109,1428.4,0.46114,0.8384,0.44615,0.94678,0.7858,0.16909,0.17889,0.14764,0.8562,0.16182,0.17606,0.14496,0.82259,2.74882,0.92407,1.1664,0.00028928,0.00028928,0.00028928
110,1441.29,0.47236,0.85549,0.43361,0.94498,0.81162,0.16182,0.1749,0.14429,0.80712,0.16,0.17234,0.1419,0.81966,2.73478,0.91449,1.18501,0.00027344,0.00027344,0.00027344
111,1454.03,0.46776,0.86508,0.44311,0.973,0.87563,0.15636,0.17562,0.14503,0.86973,0.15455,0.17223,0.14184,0.82692,2.76106,0.92658,1.19187,0.0002576,0.0002576,0.0002576
112,1467.31,0.46851,0.87931,0.42644,0.9555,0.78541,0.16545,0.17852,0.14665,0.76343,0.15842,0.1729,0.14361,0.83927,2.74877,0.96376,1.1975,0.00024176,0.00024176,0.00024176
113,1480.17,0.47002,0.85517,0.41686,0.94447,0.76554,0.16623,0.177,0.14923,0.74015,0.16055,0.17366,0.14668,0.82152,2.74997,0.9482,1.15829,0.00022592,0.00022592,0.00022592
114,1492.95,0.47897,0.92271,0.43521,0.94767,0.86853,0.15818,0.17769,0.14981,0.84271,0.15636,0.17451,0.14755,0.79801,2.78344,0.96908,1.10654,0.00021008,0.00021008,0.00021008
115,1505.77,0.45988,0.89141,0.42748,0.93937,0.86903,0.15818,0.17668,0.1489,0.85904,0.15636,0.1743,0.14722,0.78818,2.79618,0.97885,1.10295,0.00019424,0.00019424,0.00019424
116,1520.73,0.41342,0.99191,0.37777,0.94674,0.84028,0.16,0.17496,0.14448,0.83073,0.15818,0.17218,0.14422,0.80459,2.93138,0.99701,1.14565,0.0001784,0.0001784,0.0001784
117,1533.78,0.39349,0.97048,0.31846,0.93329,0.85172,0.15818,0.17327,0.14403,0.84913,0.15636,0.17092,0.14339,0.80023,2.95575,1.00019,1.15412,0.00016256,0.00016256,0.00016256
118,1546.3,0.41567,1.02782,0.32566,0.94342,0.81419,0.15818,0.17273,0.14525,0.80483,0.15636,0.17036,0.14421,0.77787,2.94675,0.99049,1.13641,0.00014672,0.00014672,0.00014672
119,1559.4,0.38349,0.95588,0.30348,0.92153,0.84113,0.15818,0.17343,0.14725,0.83146,0.15636,0.17352,0.14606,0.76332,2.93103,0.97324,1.11112,0.00013088,0.00013088,0.00013088
120,1572.08,0.39523,0.96559,0.31326,0.93222,0.84347,0.16,0.17594,0.14907,0.83388,0.15818,0.17468,0.1474,0.75888,2.91345,0.95497,1.10903,0.00011504,0.00011504,0.00011504
121,1584.54,0.34824,0.89084,0.27941,0.9284,0.85895,0.16,0.17607,0.14923,0.84919,0.15818,0.17517,0.14623,0.75454,2.93646,0.94121,1.09621,9.92e-05,9.92e-05,9.92e-05
